"","SRR5364316","SRR5364317","SRR5364318","SRR5364321","SRR5364323","SRR5364330"
"ENSMUSG00000049550",13.2611526862717,13.2465354449781,13.1162418478528,13.3420688934553,13.2000405825005,13.1969319596202
"ENSMUSG00000049551",9.62741751815005,9.57451432049181,9.56757318972175,9.54539290818342,9.5399757412011,9.68092853370624
"ENSMUSG00000049553",11.0049322562323,10.9186699506034,11.0043669454795,11.0915426134967,11.0692949103515,11.1785313535642
"ENSMUSG00000049555",9.74149857049739,9.67484326370342,9.84494277594102,9.75118507270071,9.78081261248382,9.8949580346901
"ENSMUSG00000049556",10.8654458263317,10.8325771920197,10.7932379676075,10.907090026177,10.6556830876881,10.9038412722269
"ENSMUSG00000049560",8.81144136133405,8.88966487476918,8.78276893603401,8.81264762786506,8.7813539690872,8.84355408199981
"ENSMUSG00000049562",9.52414529991527,9.49536382351864,9.46605162396245,9.55403584366995,9.55647593064968,9.50701500000652
"ENSMUSG00000049571",9.5356973062479,9.55104002520529,9.66462862472456,9.66347567602444,9.47305553018166,9.57178453672513
"ENSMUSG00000049577",10.2149647170446,10.2306381597426,10.2603317545401,10.4059682378858,10.336848724201,10.4227584449536
"ENSMUSG00000049580",9.29408688061105,9.29404443388962,9.24577579494132,9.37228682395294,9.24427324105433,9.44444866967392
"ENSMUSG00000049583",10.6516221710946,10.5375468743707,11.172669767229,10.5654118301706,10.215944547923,10.6383704943868
"ENSMUSG00000049588",9.46975671059284,9.4243636562735,9.53332129885297,9.49130380219096,9.44821329868681,9.46685305286071
"ENSMUSG00000049598",8.91114272573935,8.9525665135103,8.93640636268186,9.01420833432001,8.97220949423995,8.99878864335372
"ENSMUSG00000049600",10.4370417957886,10.4905897408224,10.4294113442614,10.5822597836383,10.4847460721487,10.4774162829781
"ENSMUSG00000049606",12.2185707789863,12.1934434276242,12.1450294003194,11.9570695133213,12.0412461359983,11.942396419831
"ENSMUSG00000049608",9.08415385682948,9.09535195555438,8.9774834317641,9.02246843042784,8.99869224579403,9.00622329870344
"ENSMUSG00000049612",11.941042842135,12.0085214779305,12.17100267424,11.8961538390488,11.8867899776388,11.9755022445247
"ENSMUSG00000049620",8.81144136133405,8.81445805699395,8.78276893603401,8.78306484524941,8.8323787101318,8.82588831841792
"ENSMUSG00000049624",10.9331594688721,10.7259413349983,10.5232439519401,10.7585911326138,10.8309638109186,10.7088610988588
"ENSMUSG00000049625",9.10348745723197,9.08147074728539,9.17081941769319,9.13283511198214,9.11097026756193,9.18081064806855
"ENSMUSG00000049630",9.83448105575437,9.85637858814781,9.870840782784,9.77565500521384,9.88679255893902,9.79236097248134
"ENSMUSG00000049643",10.5912698932263,10.5520681755638,10.6204991535709,10.6183377240481,10.6927182947268,10.6168644837465
"ENSMUSG00000049649",9.65987099093097,9.75285659458313,9.76705160092181,9.33377187083389,9.53439407363627,9.45853702809847
"ENSMUSG00000049657",9.31452993482963,9.31145115363818,9.2986241380964,9.16169159977883,9.20238720432769,9.21167595898983
"ENSMUSG00000049658",11.941415374577,11.8282014130652,11.7628530254978,11.5319804540776,11.6583264053541,11.4270168226167
"ENSMUSG00000049659",12.4433193819826,12.392847378403,12.4086403473802,12.421087607543,12.4122466069933,12.3919732006088
"ENSMUSG00000049670",10.6574046163951,10.7005513490723,10.6394670277302,10.5780692052152,10.6696987474598,10.7161003627443
"ENSMUSG00000049672",10.6487209618184,10.5816931475931,10.6394670277302,10.669114863044,10.6078027552116,10.6168644837465
"ENSMUSG00000049676",9.09071051558132,9.16969384235257,9.0665022146484,8.94833254358617,9.0796513381425,8.99115364898346
"ENSMUSG00000049680",11.3809712878501,11.3626037712485,11.4846932518778,11.3572745858795,11.3525806401954,11.3830365450125
"ENSMUSG00000049685",8.91114272573935,8.83755688611846,8.78276893603401,8.83534026324634,8.7813539690872,8.80492796006451
"ENSMUSG00000049686",9.83448105575437,9.85429153366182,9.74254925140261,9.76239051002348,9.69809493617178,9.83895198614351
"ENSMUSG00000049687",8.93464876228341,8.92961034731692,8.96783825448995,8.91355089060854,8.90872190338642,8.98330142355735
"ENSMUSG00000049690",9.61716610162049,9.58027256082894,9.6318441729455,9.49441684608663,9.53439407363627,9.59065157487088
"ENSMUSG00000049692",9.0706734392976,9.08147074728539,9.02919569045255,9.18875365422827,9.0730543938915,9.14768470638344
"ENSMUSG00000049699",8.81144136133405,8.92961034731692,8.83482804596397,8.88653302248783,8.89600989319411,8.84355408199981
"ENSMUSG00000049709",9.5034812047352,9.52372852194735,9.41959804481363,9.51281683962107,9.56995732379321,9.42421679081971
"ENSMUSG00000049717",10.2981283335628,10.1890901169594,10.3029930399855,10.2017408631971,10.2132273646661,10.2031156489315
"ENSMUSG00000049721",10.0020764942477,10.1091607223035,9.93178289106153,9.62252986392367,9.81348423545836,9.60679564011497
"ENSMUSG00000049723",8.88444623183017,8.71162077858849,8.83482804596397,8.78306484524941,8.71162077858849,8.80492796006451
"ENSMUSG00000049728",10.3186457663306,10.2565611695458,10.1624874984197,10.1974048803329,10.2546257208539,10.2346212017108
"ENSMUSG00000049739",11.1170116897335,11.1063498143352,11.0599872854738,11.007791529359,10.9728964775685,10.8828636662262
"ENSMUSG00000049744",9.61974120945733,9.63565408985098,9.60569544371162,9.44952520172389,9.55375081093908,9.51478373513096
"ENSMUSG00000049751",8.96583608217088,8.96325388374475,9.04462926932327,9.03051143016539,8.94267510784596,8.95823105197436
"ENSMUSG00000049755",10.7643093374812,10.8010466143208,10.8218957557952,10.6324821330895,10.6990895495236,10.6159965143574
"ENSMUSG00000049760",10.6311717014947,10.6836717160478,10.8011169511828,10.4978608376465,10.6798789518933,10.6485639337485
"ENSMUSG00000049764",10.9826851403745,10.9327587989397,10.9787099578568,10.9224139503795,10.9134995598214,10.8391408179366
"ENSMUSG00000049775",13.7197890593329,13.6743335883782,13.6943420403448,13.4783629866482,13.4382997333275,13.6252444913147
"ENSMUSG00000049791",10.7660762434297,10.7780442553445,10.5469505198747,10.7467113620334,10.7893371587279,10.7710476074497
"ENSMUSG00000049792",11.245277666086,11.2293310885927,11.2174003497879,11.2032483710573,11.2673209861233,11.2853983567413
"ENSMUSG00000049796",8.88444623183017,8.96325388374475,9.17620769257339,8.88653302248783,9.12281483349916,9.05371102320642
"ENSMUSG00000049800",10.9001382457006,10.7891366114109,10.8499334182276,10.8924055720817,10.8086519446293,10.8391408179366
"ENSMUSG00000049804",11.7621004954443,11.7416059704054,11.7429492833723,11.6907550299192,11.6350057644806,11.7052646671425
"ENSMUSG00000049807",12.0458483799182,12.0302197112046,11.9649824641162,12.2043127249966,11.9729000671833,12.1376958172361
"ENSMUSG00000049811",9.78069011701199,9.72682126646096,9.67446099566682,9.76239051002348,9.86614583894109,9.83544949719331
"ENSMUSG00000049823",9.70514212275539,9.68246504902615,9.6240883401772,9.55974349190044,9.63408184235309,9.68923076116358
"ENSMUSG00000049858",10.3097140663469,10.3336522040203,10.2751760831068,10.2811075023454,10.3034024454722,10.3439476371657
"ENSMUSG00000049866",12.220712958103,12.2559052026585,12.2209443094608,12.5805412720393,12.4059727743032,12.3969390489485
"ENSMUSG00000049871",9.39336309323856,9.3914684054539,9.36959646691914,9.40500541319673,9.34195657914573,9.29780944644664
"ENSMUSG00000049872",9.33426493590362,9.26685543036736,9.27285339850304,9.2479726351667,9.20238720432769,9.37547032361312
"ENSMUSG00000049878",11.4926895988368,11.4796662291226,11.4377358694445,11.3956146315685,11.3553515377812,11.4013731167393
"ENSMUSG00000049882",10.4888098833385,10.43809460058,10.3972416646108,10.4475470595676,10.3800058207086,10.4429222397891
"ENSMUSG00000049891",9.29408688061105,9.31145115363818,9.33518285719996,9.33773693318532,9.33063484069119,9.40030723835022
"ENSMUSG00000049892",9.40384492925606,9.44195009193128,9.49125080531561,9.66596859574438,9.57793405056794,9.74520823995125
"ENSMUSG00000049897",8.9846376652182,8.9413777344022,8.93640636268186,9.00571284642194,8.97220949423995,8.93027432536672
"ENSMUSG00000049904",9.50048053673031,9.47910744273042,9.5506413185233,9.45283013398664,9.38522664259287,9.50701500000652
"ENSMUSG00000049907",10.7518724181414,10.8119438351887,10.8296026458357,10.6081357903977,10.7944037239095,10.6745214408166
"ENSMUSG00000049908",8.78221162778916,8.81445805699395,8.81222927668072,8.83534026324634,8.7813539690872,8.84355408199981
"ENSMUSG00000049916",8.85276027026842,8.92961034731692,8.87064849370968,8.94833254358617,8.8323787101318,8.80492796006451
"ENSMUSG00000049922",10.399667802565,10.4295282625526,10.3224601129909,10.4167986854943,10.4067750159311,10.4764442687342
"ENSMUSG00000049928",8.91114272573935,8.96325388374475,8.92489263228408,8.97858625642729,8.86748829470429,8.96686453414114
"ENSMUSG00000049929",9.29823566073696,9.19722841987868,9.34300297830923,9.19397768630041,9.30332353438955,9.22013781940601
"ENSMUSG00000049932",10.2981283335628,10.2943736547875,10.2751760831068,10.1530881140647,10.2676642648322,10.2104649476196
"ENSMUSG00000049939",12.0040707594917,11.9699225223238,11.9518977630013,12.0732794886693,12.0500245345908,12.0364333876435
"ENSMUSG00000049940",11.4515181878559,11.385177939266,11.5642085368123,11.5375927439406,11.5866912319407,11.6059392528049
"ENSMUSG00000049946",9.18310485675377,9.14636796721948,9.30280435555941,9.17271357673339,9.15641084361209,9.24866315112903
"ENSMUSG00000049950",9.76348267220692,9.7938902242131,9.90748102322885,9.75343743325104,9.70943510688017,9.83017118425592
"ENSMUSG00000049957",10.6311717014947,10.6522993623552,10.6784882580939,10.5622271684226,10.645304971092,10.5573305109785
"ENSMUSG00000049960",10.278556430041,10.2998711977806,10.4032648590376,10.2302267066504,10.3681756390079,10.287162799648
"ENSMUSG00000049969",9.78705960763392,9.73161250101587,9.84897323501106,9.81852554801353,9.78909031867115,9.82130738382594
"ENSMUSG00000049971",10.3537031730796,10.3202574430303,10.2370033575071,10.6071110000029,10.4640762424246,10.5500270971235
"ENSMUSG00000049985",9.69815238365538,9.61396063035406,9.90748102322885,9.67586672417368,9.71616838315394,9.75099909554742
"ENSMUSG00000049988",8.93464876228341,8.91716499505478,8.92489263228408,8.92577820069748,9.00698633547331,8.95823105197436
"ENSMUSG00000049999",9.8038311556759,9.79611643579774,9.82658956407737,9.74892700089087,9.70717898593087,9.76056767909312
"ENSMUSG00000050002",10.3537031730796,10.3958996846928,10.4732739103677,10.5266423791692,10.5050701756187,10.5343621615658
"ENSMUSG00000050010",9.26851034483986,9.21299825157248,9.14857983201051,9.24329997001842,9.0796513381425,9.29053367794762
"ENSMUSG00000050014",8.97540630104653,8.9039100789747,9.02118561896469,9.00571284642194,9.09249533338652,9.12753412977853
"ENSMUSG00000050017",11.5955750903849,11.5219253119824,11.4355629909202,11.6201231685743,11.5429327455428,11.6362035941641
"ENSMUSG00000050022",9.59626071557907,9.54505641264526,9.60303295610564,9.53664945942157,9.54551606074797,9.57654444639016
"ENSMUSG00000050029",11.245277666086,11.2862404394342,11.2569911657482,11.0564979886606,11.1807753104099,11.0698415736659
"ENSMUSG00000050035",9.01876944642243,9.02801920785133,9.02118561896469,9.08187602007877,8.99014793684649,9.04085410068433
"ENSMUSG00000050043",12.6872298249439,12.7566995447826,12.7711607245881,12.5837012779386,12.7442566865561,12.7062309589695
"ENSMUSG00000050050",9.00221186004053,8.92961034731692,9.00449869508489,8.91355089060854,8.95292577409572,8.95823105197436
"ENSMUSG00000050052",10.0305101872886,9.97591005317478,10.1369986111657,9.87146502651364,10.0711579824436,9.98172346626323
"ENSMUSG00000050063",10.4032217537805,10.456248046388,10.3453987296476,9.68077245745727,10.2767035543306,9.74132656390363
"ENSMUSG00000050064",10.1145229275169,10.0192935655321,10.082561100741,9.99243905703975,9.97042001812579,9.98624746748682
"ENSMUSG00000050069",9.52414529991527,9.48238874302531,9.91125898524582,9.67340310931289,9.50874125414941,9.75483883879272
"ENSMUSG00000050071",10.8481618594827,10.8668319732514,11.0657093081812,10.905466522327,10.9158047948115,11.0519757978613
"ENSMUSG00000050074",9.12783858345081,8.98335838257728,8.9774834317641,9.00571284642194,8.99869224579403,9.02746484839681
"ENSMUSG00000050075",8.81144136133405,8.81445805699395,8.85387387990702,8.78306484524941,8.81022880705722,8.7776046679215
"ENSMUSG00000050079",11.093133844724,11.1643989176452,11.2256649516047,10.8973187023658,11.0631267243665,11.0376343414873
"ENSMUSG00000050087",8.83386334133678,8.85702389586181,8.83482804596397,8.83534026324634,8.81022880705722,8.82588831841792
"ENSMUSG00000050088",10.5171223304153,10.599989438413,10.7032211669411,10.5397015820703,10.6038920472252,10.4909434093279
"ENSMUSG00000050103",9.99527091943118,10.0761365499874,9.99094315169932,9.95129019986196,10.0072968296454,10.0504160686237
"ENSMUSG00000050105",9.29823566073696,9.26685543036736,9.43655920588779,9.25719249029262,9.52594216766454,9.33960173399407
"ENSMUSG00000050106",8.85276027026842,8.83755688611846,8.87064849370968,8.88653302248783,8.7813539690872,8.94928099464707
"ENSMUSG00000050107",8.8694038148374,8.85702389586181,8.91271571504555,8.96890128480768,8.90872190338642,8.84355408199981
"ENSMUSG00000050108",8.71162077858849,8.78434541123857,8.85387387990702,8.71162077858849,8.7813539690872,8.89813774523737
"ENSMUSG00000050121",10.3262472366373,10.4574486077932,10.3069126955241,9.76904715429283,9.99570670475363,9.88334747671582
"ENSMUSG00000050122",9.01876944642243,8.9413777344022,9.03700554390794,9.08863219752617,9.08612963243203,9.10632646496237
"ENSMUSG00000050132",10.9577735931706,10.9086331142446,10.807211992779,10.9135640216399,10.9794966427433,10.7946495141315
"ENSMUSG00000050138",11.862515536216,11.8490405604614,11.7187738437508,11.8158962115366,11.8950783131015,11.8391903146753
"ENSMUSG00000050141",9.25970600884551,9.13420716350342,9.13110237460252,9.4361417377987,9.17742489118274,9.40334463124321
"ENSMUSG00000050144",11.9861418658515,11.9903088950663,11.9451209363199,11.8791092159662,11.8473226967011,11.9322784941362
"ENSMUSG00000050147",9.12188984897304,9.08147074728539,9.0936866914769,8.99696093892118,9.0730543938915,8.97521255192525
"ENSMUSG00000050148",13.0168682573842,12.8679700845202,12.7977392495097,13.0552427097147,13.0407358773419,13.0046189441823
"ENSMUSG00000050150",9.26851034483986,9.30714981305779,9.2022321786264,9.16169159977883,9.23526689529064,9.13773199121005
"ENSMUSG00000050157",9.04942417167226,9.01096659854771,9.05207937339202,9.15038368596936,9.02290327962809,9.08962025691164
"ENSMUSG00000050164",8.99356346428624,9.07432646887302,9.17081941769319,9.03051143016539,9.00698633547331,9.22431426511365
"ENSMUSG00000050174",9.22765195353674,9.28062068660313,9.28157989622177,9.39428607904873,9.28297030045616,9.30499121564804
"ENSMUSG00000050188",9.54424511018271,9.55992764906764,9.6003614988228,9.43951261687289,9.49704337046139,9.52247058711789
"ENSMUSG00000050192",11.9350688998252,12.0482950121478,12.3317424405548,11.8699068825615,12.0733915109494,11.9433717323069
"ENSMUSG00000050195",8.8694038148374,8.92961034731692,8.88580929928744,8.93733955041427,8.88234850304274,8.93997713950998
"ENSMUSG00000050199",11.7519078530027,11.8044362869578,11.692367055782,11.7461999368136,11.679074383597,11.6705692691557
"ENSMUSG00000050201",8.88444623183017,8.92961034731692,8.87064849370968,8.95883301667535,8.97220949423995,8.94928099464707
"ENSMUSG00000050211",9.78281823662439,9.76903635980441,9.83479078031821,10.6951915655914,9.81948344708174,10.5923303184889
"ENSMUSG00000050212",9.25970600884551,9.27607143681429,9.20726719133745,9.16169159977883,9.21675134856603,9.24866315112903
"ENSMUSG00000050213",10.4032217537805,10.412209558986,10.4128390425174,10.3076977568356,10.2767035543306,10.3782175555936
"ENSMUSG00000050222",10.3635298119441,10.3908359241507,10.3678966961011,10.3566001855902,10.4486165962265,10.3547646675879
"ENSMUSG00000050229",10.8784624597303,10.7761862041464,10.7430989728231,10.7244854963962,10.7045253020792,10.5976284250659
"ENSMUSG00000050232",8.71162077858849,8.78434541123857,8.71162077858849,8.87130936066217,8.7813539690872,8.82588831841792
"ENSMUSG00000050234",9.14518204984133,9.14033194829356,9.11284209191827,9.08863219752617,9.12281483349916,9.08388098500594
"ENSMUSG00000050240",9.94631523916024,9.91108349862166,9.94644728965614,9.9026450311646,9.89234779627138,9.84765176185705
"ENSMUSG00000050241",8.8694038148374,8.88966487476918,8.91271571504555,8.88653302248783,8.90872190338642,8.82588831841792
"ENSMUSG00000050243",8.92322472588416,8.83755688611846,8.78276893603401,8.83534026324634,8.8323787101318,8.84355408199981
"ENSMUSG00000050244",10.7991945485864,10.7696618086954,10.8699513876638,10.5822597836383,10.7401825932624,10.5052718350899
"ENSMUSG00000050248",9.62230810159999,9.68246504902615,9.64207157260846,9.68077245745727,9.63408184235309,9.73742777565048
"ENSMUSG00000050266",8.89827503190655,8.9039100789747,8.83482804596397,8.78306484524941,8.8323787101318,8.84355408199981
"ENSMUSG00000050270",9.25970600884551,9.21299825157248,9.19199773657102,9.33773693318532,9.28297030045616,9.38177208850217
