"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significance"
"ENSMUSG00000075020",401.483690205463,-1.23311225578038,0.166953420256471,-7.38596582140155,1.51350672195096e-13,2.03841398953205e-11,"Downregulated"
"ENSMUSG00000089769",91.0741616123383,-1.97757024316237,0.26790612472914,-7.38157907051114,1.56423070510638e-13,2.06722864121715e-11,"Downregulated"
"ENSMUSG00000076439",920.440024018301,-1.0972837964781,0.15062093047552,-7.28506850285618,3.21506896054869e-13,4.19645883770383e-11,"Downregulated"
"ENSMUSG00000046215",83.9313150847921,1.8125256656015,0.249145422654793,7.27497076321116,3.46495486591328e-13,4.46746772193514e-11,"Upregulated"
"ENSMUSG00000111360",25.8562199527349,3.71245871142931,0.514008020353689,7.22256961841718,5.10142723829928e-13,6.34527523257873e-11,"Upregulated"
"ENSMUSG00000078853",187.162027932966,1.32024999848644,0.182955253640278,7.21624535080193,5.34425977783883e-13,6.57002168618617e-11,"Upregulated"
"ENSMUSG00000036446",210.360556909302,-1.12413141384203,0.157006476719723,-7.15977733739451,8.08082054497354e-13,9.76394002419803e-11,"Downregulated"
"ENSMUSG00000086552",78.6237366315224,-1.72164189366981,0.241812529551402,-7.11973815775267,1.08132290951903e-12,1.27025405121e-10,"Downregulated"
"ENSMUSG00000022639",202.439807894842,-1.0957253999943,0.15610581838045,-7.01911953931067,2.23270703828662e-12,2.53820378089089e-10,"Downregulated"
"ENSMUSG00000023393",44.6324472724833,2.267217905849,0.327167806351223,6.92983191449798,4.2134094138862e-12,4.59239907508369e-10,"Upregulated"
"ENSMUSG00000021070",64.5746911871827,1.79715666376964,0.261383586428936,6.87555285441858,6.17499063159439e-12,6.52850884525317e-10,"Upregulated"
"ENSMUSG00000022622",40.5677353376253,2.25535541149821,0.333042988012183,6.77196485943043,1.27045002290432e-11,1.2977616296769e-09,"Upregulated"
"ENSMUSG00000099964",174.467827481269,-1.13016395162556,0.167132835581596,-6.76207010844257,1.36033843087791e-11,1.38290173658238e-09,"Downregulated"
"ENSMUSG00000120475",68.9785157887629,1.65698582337481,0.245822671418102,6.74057365749054,1.57762500955943e-11,1.57353211448746e-09,"Upregulated"
"ENSMUSG00000040554",24.2564019005646,3.60514690754216,0.537880286345808,6.70250797260932,2.04872393919671e-11,2.00556794881086e-09,"Upregulated"
"ENSMUSG00000028794",130.634125584243,-1.31453438078634,0.196616248468563,-6.68578711589304,2.29686718063552e-11,2.2278558043366e-09,"Downregulated"
"ENSMUSG00000121184",208.04781702699,-1.2359078550291,0.186780550240302,-6.61689803054467,3.66814328046016e-11,3.44723954068133e-09,"Downregulated"
"ENSMUSG00000106056",180.466233150297,1.17050467729975,0.177054713659609,6.61097721210669,3.81791261850031e-11,3.57211337691102e-09,"Upregulated"
"ENSMUSG00000110729",27.5559940449973,3.05130190846149,0.461865353971151,6.60647498719307,3.93578730514714e-11,3.63415819071337e-09,"Upregulated"
"ENSMUSG00000110140",43.4624814781238,2.425111265621,0.367450152420897,6.59983741915325,4.11608919092572e-11,3.76773618797075e-09,"Upregulated"
"ENSMUSG00000018339",61.1154020895896,1.79400880350367,0.272075571090509,6.59378861657105,4.2874204420587e-11,3.89088005353353e-09,"Upregulated"
"ENSMUSG00000044734",462.394730219226,-1.07917527043948,0.163996702381138,-6.58046933121507,4.68965562143503e-11,4.23772513313008e-09,"Downregulated"
"ENSMUSG00000120226",56.016974190091,1.90995200391534,0.291146374060203,6.56010918933993,5.37683927119826e-11,4.77702799955829e-09,"Upregulated"
"ENSMUSG00000020286",21.2257732749699,3.50770315877826,0.541775778720758,6.47445547872343,9.51544620289937e-11,8.01609999841861e-09,"Upregulated"
"ENSMUSG00000021898",219.110189638306,1.03772722881203,0.160538856788363,6.46402528068369,1.01953827946623e-10,8.4541713409072e-09,"Upregulated"
"ENSMUSG00000019874",514.297374884838,-2.2403739186746,0.347512294493164,-6.44689110047781,1.1416775723193e-10,9.32076149293112e-09,"Downregulated"
"ENSMUSG00000032556",85.2612212174156,-1.60517961060017,0.250077238898522,-6.41873533821099,1.37411058722372e-10,1.10058971086536e-08,"Downregulated"
"ENSMUSG00000108081",37.8372193787488,2.2088517214373,0.344099757378207,6.41921906096989,1.36975184961458e-10,1.10058971086536e-08,"Upregulated"
"ENSMUSG00000092536",119.407798137851,1.2617076005287,0.196914283434132,6.40739502754633,1.48026935264678e-10,1.17229571017663e-08,"Upregulated"
"ENSMUSG00000040564",96.2772388185525,1.54692149722406,0.243069360590244,6.36411554902551,1.96418236387631e-10,1.52134198110493e-08,"Upregulated"
"ENSMUSG00000120418",22.5533236037968,-3.67350139556651,0.579916623289438,-6.33453370370632,2.38060129406283e-10,1.82383385373038e-08,"Downregulated"
"ENSMUSG00000108832",82.4939410226826,-1.80645637526963,0.286857424324346,-6.29740150363719,3.02676563698630e-10,2.26953756716579e-08,"Downregulated"
"ENSMUSG00000047246",144.067608411767,-1.19655290881472,0.190377631800911,-6.28515491812623,3.27526916855204e-10,2.438576287642e-08,"Downregulated"
"ENSMUSG00000112295",49.9640354691354,1.80487856789028,0.287919989463778,6.26868100145351,3.6411920261307e-10,2.68268311472242e-08,"Upregulated"
"ENSMUSG00000104713",86.7947364458375,1.37008771294539,0.220538240459275,6.21247231360944,5.21573725434102e-10,3.75125048445717e-08,"Upregulated"
"ENSMUSG00000074934",150.778987433448,1.23109151143931,0.198408602307995,6.20482931243199,5.47562995500046e-10,3.88530857041895e-08,"Upregulated"
"ENSMUSG00000045725",90.1158608066576,1.50761216357218,0.244240430226667,6.17265602657612,6.71522039043494e-10,4.73311117185823e-08,"Upregulated"
"ENSMUSG00000091405",27.1985616363891,-2.7569113626385,0.452133883756728,-6.097555307582,1.07702861204923e-09,7.44240849731402e-08,"Downregulated"
"ENSMUSG00000025213",201.360366436407,1.05982371863177,0.17454297764183,6.07199288651174,1.26332530420604e-09,8.6171011475602e-08,"Upregulated"
"ENSMUSG00000029727",88.6454978383297,1.37587008540439,0.226893116070892,6.06395693809638,1.32812728190428e-09,8.9722847846217e-08,"Upregulated"
"ENSMUSG00000072919",60.1450831484137,-1.7471987366333,0.288280409246137,-6.06076126089275,1.35478796120064e-09,9.06550362012266e-08,"Downregulated"
"ENSMUSG00000048373",89.9217907395641,1.28809193423612,0.212723246273697,6.05524763654096,1.40201813372929e-09,9.2642729492831e-08,"Upregulated"
"ENSMUSG00000046718",215.48741696522,1.21754451672098,0.201517320040637,6.04188521599758,1.52323820161814e-09,9.91042208406636e-08,"Upregulated"
"ENSMUSG00000135861",102.547152116163,1.53861204228718,0.256686328161364,5.9941332026065,2.04573643712309e-09,1.30292460731831e-07,"Upregulated"
"ENSMUSG00000109127",50.5486906169733,-1.98289563844664,0.335056808961346,-5.91808787469052,3.25705946693742e-09,1.98474128035711e-07,"Downregulated"
"ENSMUSG00000109460",48.4990513025065,-1.91086392057839,0.323436796196158,-5.9079979243286,3.46290381738501e-09,2.09208860624588e-07,"Downregulated"
"ENSMUSG00000111110",105.817043510574,1.3524078343468,0.22896303011725,5.90666464212257,3.49103389203681e-09,2.09716556217594e-07,"Upregulated"
"ENSMUSG00000131495",95.5515765047481,-1.28449082832526,0.217475909589216,-5.9063591491651,3.49751055029394e-09,2.09716556217594e-07,"Downregulated"
"ENSMUSG00000016496",68.7029177315045,1.58177630236543,0.268384298606789,5.89369911196964,3.77644554146441e-09,2.24937861899338e-07,"Upregulated"
"ENSMUSG00000032611",69.9986150013892,-1.4989985899959,0.256815956548252,-5.83685924404102,5.31939968340601e-09,2.99943216814987e-07,"Downregulated"
"ENSMUSG00000078922",53.3724733501136,1.97210429028278,0.340659799801531,5.78907253345341,7.0776132052785e-09,3.83733669809267e-07,"Upregulated"
"ENSMUSG00000127364",129.284312294646,1.13987646586749,0.19743872019649,5.7733177399706,7.77256733176234e-09,4.14784184860694e-07,"Upregulated"
"ENSMUSG00000041193",138.493589572468,1.09043921223466,0.190985576384136,5.70953698640267,1.13283937395591e-08,5.89605381281518e-07,"Upregulated"
"ENSMUSG00000109771",49.405957799313,1.66613377995335,0.291898382350082,5.70792399238141,1.14362466222404e-08,5.92694693204099e-07,"Upregulated"
"ENSMUSG00000032436",112.770127803562,1.24753994887798,0.218836263476027,5.70079167438646,1.19252299892636e-08,6.15021922251167e-07,"Upregulated"
"ENSMUSG00000116946",101.665672847523,1.24782431867138,0.219360144835066,5.68847326213064,1.28180176656426e-08,6.56263882663469e-07,"Upregulated"
"ENSMUSG00000098708",79.2542875152965,1.42094977359058,0.25015666447882,5.68023952730183,1.3450624325509e-08,6.83686181160788e-07,"Upregulated"
"ENSMUSG00000134258",92.4147976650223,1.70379174059772,0.300097309145994,5.67746423800436,1.36706094995962e-08,6.93201529661779e-07,"Upregulated"
"ENSMUSG00000085246",145.263848211377,-1.22279464041289,0.215933335269421,-5.66283403573238,1.48893152380283e-08,7.46053485090303e-07,"Downregulated"
"ENSMUSG00000099583",24.977797946865,-2.85334369899237,0.503915517257408,-5.66234537591117,1.493179063491e-08,7.4641303303823e-07,"Downregulated"
"ENSMUSG00000105368",127.403250600191,-1.17599568098121,0.207892260272877,-5.65675547246257,1.54261295758921e-08,7.69305447835467e-07,"Downregulated"
"ENSMUSG00000121015",69.0917736299433,-1.66734703075383,0.295182199450093,-5.64853515510082,1.61820763175443e-08,7.97599076304138e-07,"Downregulated"
"ENSMUSG00000079017",92.0081789712061,1.78934587161414,0.317834824065756,5.62979804643418,1.80420748781896e-08,8.83101095600274e-07,"Upregulated"
"ENSMUSG00000061816",52.8506304615792,1.56718196388832,0.278536232901542,5.62649227916532,1.83911014532976e-08,8.98105866581935e-07,"Upregulated"
"ENSMUSG00000106858",82.8536322637214,1.4019302334069,0.249276653955771,5.6239933068728,1.86592882611533e-08,9.09102880834302e-07,"Upregulated"
"ENSMUSG00000143017",79.4749850170842,1.43378110795504,0.257692161483034,5.56392984444519,2.63766021880801e-08,1.24216760193085e-06,"Upregulated"
"ENSMUSG00000022388",110.918968653397,1.12061276850248,0.201718354733505,5.55533367294689,2.77081946632439e-08,1.29544879217159e-06,"Upregulated"
"ENSMUSG00000106928",90.9561208883346,-1.39451164995265,0.252994621930563,-5.51202092483765,3.54736734006185e-08,1.616575051845e-06,"Downregulated"
"ENSMUSG00000037321",120.604856452398,1.08694316804594,0.201105285506522,5.40484634855948,6.48639721188911e-08,2.76521913397974e-06,"Upregulated"
"ENSMUSG00000039110",97.5831943767103,-1.19345551292431,0.220802377250196,-5.40508452756365,6.4777837096915e-08,2.76521913397974e-06,"Downregulated"
"ENSMUSG00000114089",35.465231470704,-2.05433241407012,0.38104271236214,-5.39134419166559,6.99325795745403e-08,2.93980993062357e-06,"Downregulated"
"ENSMUSG00000140427",78.814009963889,1.4155943653387,0.262764892778026,5.38730402822321,7.15223923297709e-08,2.98292107655425e-06,"Upregulated"
"ENSMUSG00000045259",96.9455606700709,1.11863498618048,0.208697124231067,5.36008816749167,8.31813456801464e-08,3.36499495884627e-06,"Upregulated"
"ENSMUSG00000107008",94.4395250543843,-1.15018368229376,0.214821161369764,-5.35414516409763,8.59618299473327e-08,3.46221503664067e-06,"Downregulated"
"ENSMUSG00000100807",59.496507459731,-1.46719828104963,0.275326088695413,-5.32894753273001,9.87835259882215e-08,3.9189074240543e-06,"Downregulated"
"ENSMUSG00000049649",165.77482915453,-1.08828920257972,0.204402271538056,-5.32425199774308,1.01369297385879e-07,3.99898095750823e-06,"Downregulated"
"ENSMUSG00000087216",71.5195131220044,1.32748826865506,0.251557854206579,5.27706945522332,1.31266144180408e-07,5.01920907539735e-06,"Upregulated"
"ENSMUSG00000097613",113.260404362669,1.27175927508099,0.241082460652862,5.27520447417456,1.32608147283854e-07,5.06137053125829e-06,"Upregulated"
"ENSMUSG00000113252",148.730819350164,-1.16738080198532,0.22133399729109,-5.27429503046484,1.33267369552586e-07,5.07736671926022e-06,"Downregulated"
"ENSMUSG00000035429",70.9475245812604,1.3899365876284,0.2641388282152,5.26214414223111,1.42385066582386e-07,5.37993529249838e-06,"Upregulated"
"ENSMUSG00000029135",609.765688251563,-1.58232853876249,0.300769066370849,-5.26094175127529,1.43319435212338e-07,5.40194199209428e-06,"Downregulated"
"ENSMUSG00000051985",96.0291789565789,1.29741497092296,0.246840329782642,5.25608992689896,1.47150358057291e-07,5.53646676356123e-06,"Upregulated"
"ENSMUSG00000007080",114.237734297093,1.15115245329047,0.21959903140589,5.24206525830604,1.58789187120946e-07,5.94265019765026e-06,"Upregulated"
"ENSMUSG00000085428",100.767414992768,1.18705646366169,0.226563649070652,5.23939505975876,1.61103825805741e-07,6.01862260894416e-06,"Upregulated"
"ENSMUSG00000105504",130.232281884945,1.08768790649001,0.208408928590441,5.2190081962731,1.79883803646032e-07,6.61503135320931e-06,"Upregulated"
"ENSMUSG00000062778",36.5503766064406,1.80454771129662,0.346853321676925,5.20262485183132,1.96493264850417e-07,7.16353462976217e-06,"Upregulated"
"ENSMUSG00000026683",119.439803150064,-1.00662315233559,0.193761177601046,-5.19517462062616,2.04527768585611e-07,7.40537614168277e-06,"Downregulated"
"ENSMUSG00000022025",76.1694262650873,-1.30248061503165,0.25115319261881,-5.18600062953807,2.14858082322691e-07,7.73964931978415e-06,"Downregulated"
"ENSMUSG00000056032",35.5461037922247,1.81726431949339,0.350747569413805,5.18111735608185,2.20560662744936e-07,7.91809034591116e-06,"Upregulated"
"ENSMUSG00000033847",67.0578138117707,-1.33041405265183,0.257263625622237,-5.17140365037612,2.32342063250977e-07,8.2987718368951e-06,"Downregulated"
"ENSMUSG00000116682",133.888641697818,-1.06718625946008,0.206574742143811,-5.16610234332106,2.39025945217615e-07,8.46600269954184e-06,"Downregulated"
"ENSMUSG00000016356",181.976554714362,-1.02683884504973,0.199470566806081,-5.14782136277773,2.63529274456886e-07,9.21045703866257e-06,"Downregulated"
"ENSMUSG00000029149",84.2734343921712,-1.22933207221893,0.240081365898778,-5.12048099866792,3.04757325059845e-07,1.05123876645847e-05,"Downregulated"
"ENSMUSG00000051627",28.3984628841803,-2.18109326628503,0.426188910441505,-5.117667806104,3.09336808154216e-07,1.06356533470258e-05,"Downregulated"
"ENSMUSG00000090877",218.126705720496,-1.15070138741174,0.225088577613077,-5.11221582016378,3.18401759058975e-07,1.09118398627261e-05,"Downregulated"
"ENSMUSG00000141869",59.360322658806,-1.65073813559718,0.323820647080978,-5.09769265943188,3.43818427784747e-07,1.16881682564445e-05,"Downregulated"
"ENSMUSG00000024430",66.6511176613719,1.26935856798907,0.253226638172049,5.01273711625329,5.36611865966714e-07,1.75102745460898e-05,"Upregulated"
"ENSMUSG00000025991",45.5629349714358,-1.56655207751961,0.31447788097295,-4.98143803523771,6.3113494486269e-07,2.00681930964234e-05,"Downregulated"
"ENSMUSG00000048782",141.737976019657,-1.03530060278497,0.208270282769446,-4.97094731431771,6.66265544833888e-07,2.09023515512056e-05,"Downregulated"
"ENSMUSG00000133479",30.2330741268277,-2.01191282074062,0.405610448266555,-4.96020955411497,7.04171748374893e-07,2.18966347343928e-05,"Downregulated"
"ENSMUSG00000139960",22.1443028986723,2.19567963443568,0.44302436196193,4.95611488431951,7.19167028038827e-07,2.23300834183274e-05,"Upregulated"
"ENSMUSG00000034768",62.6602010048003,1.29347156056882,0.261163644708934,4.95272441924445,7.31815805188664e-07,2.26231654981203e-05,"Upregulated"
"ENSMUSG00000113102",75.08559412324,-1.2204127276501,0.246633100203346,-4.94829253106694,7.48673329114934e-07,2.30768185774567e-05,"Downregulated"
"ENSMUSG00000131201",73.7847611717976,1.31099244739241,0.26548111353792,4.93817593998132,7.88566834784681e-07,2.4060960637117e-05,"Upregulated"
"ENSMUSG00000020080",80.258795964059,1.09458280768203,0.221823519088138,4.93447589408728,8.03662701493919e-07,2.44862360563241e-05,"Upregulated"
"ENSMUSG00000020914",29.9303242342294,-2.04926410378685,0.415785557809776,-4.92865628758658,8.27970876347785e-07,2.49393791743218e-05,"Downregulated"
"ENSMUSG00000030406",56.6081091802656,1.35382504773118,0.275404841562727,4.91576342684894,8.84371423879917e-07,2.63380757154096e-05,"Upregulated"
"ENSMUSG00000098221",39.486929846421,1.67312347847655,0.340641493751198,4.91168430496194,9.02973549926912e-07,2.68165389230401e-05,"Upregulated"
"ENSMUSG00000025498",152.919216025413,1.06497663667466,0.217270950422252,4.90160619542073,9.50562412353389e-07,2.80329737924859e-05,"Upregulated"
"ENSMUSG00000142997",81.1338023909709,-1.11615888916039,0.228460485765883,-4.8855664707996,1.03131903808555e-06,3.02458267133413e-05,"Downregulated"
"ENSMUSG00000085743",95.0235519342223,1.18496089202622,0.243358443311779,4.86919983502733,1.12051048839056e-06,3.22356384721338e-05,"Upregulated"
"ENSMUSG00000028341",1380.69996457319,-2.68870811372201,0.555797140974497,-4.83757096880313,1.31435462386556e-06,3.72048574586843e-05,"Downregulated"
"ENSMUSG00000105852",108.235113475689,1.00652968760586,0.208290250935857,4.83234180708642,1.34936323434283e-06,3.79418691358764e-05,"Upregulated"
"ENSMUSG00000109232",16.7121750034286,2.90272807352419,0.601470069800812,4.82605572457742,1.39263557555602e-06,3.90030188677245e-05,"Upregulated"
"ENSMUSG00000108617",101.238688600504,-1.00893530043784,0.209543117024464,-4.81492933179973,1.47251991343401e-06,4.08614613773783e-05,"Downregulated"
"ENSMUSG00000130407",42.7963755411309,-1.68234860686503,0.349447761754728,-4.81430643143121,1.47712001413987e-06,4.09353901690532e-05,"Downregulated"
"ENSMUSG00000098488",84.0451321486338,-1.24392361045746,0.258522375399244,-4.81166710825874,1.49676510200314e-06,4.14255210495504e-05,"Downregulated"
"ENSMUSG00000097286",66.0729248426006,1.4669164521628,0.305822396190191,4.79662860024982,1.61358379100835e-06,4.43683085316924e-05,"Upregulated"
"ENSMUSG00000050141",66.0246970591569,1.35580553604378,0.282829331385396,4.79372323019883,1.63714099506005e-06,4.49575926500582e-05,"Upregulated"
"ENSMUSG00000084899",100.026579304002,-1.1155428235009,0.233708050597098,-4.77323233260817,1.8129244573334e-06,4.91465226286087e-05,"Downregulated"
"ENSMUSG00000108976",24.6398424272974,-2.34631619497443,0.49250007606898,-4.76409306106544,1.89704944063866e-06,5.10995037226809e-05,"Downregulated"
"ENSMUSG00000020808",29.0853937770809,1.84861926137149,0.38842293593395,4.75929480561324,1.94270511240176e-06,5.20309991014897e-05,"Upregulated"
"ENSMUSG00000108368",67.9343617088022,1.16169341940844,0.244958846786485,4.74240238574037,2.11198601157992e-06,5.57527393443913e-05,"Upregulated"
"ENSMUSG00000073686",30.0350058517442,1.90702714294625,0.402756173261083,4.73494205564923,2.19117691315483e-06,5.73865430998575e-05,"Upregulated"
"ENSMUSG00000087373",44.5205735379785,1.44765855734531,0.305882306656044,4.73273061515508,2.21519397416393e-06,5.78275019551807e-05,"Upregulated"
"ENSMUSG00000027514",17.5608209872804,2.87102047664804,0.607157357422667,4.72862667568632,2.26043576989051e-06,5.87990078866275e-05,"Upregulated"
"ENSMUSG00000112662",10.9314544361708,4.23612873996444,0.896250855634233,4.726498963247,2.28423957763205e-06,5.92641053607727e-05,"Upregulated"
"ENSMUSG00000133070",24.1960491217009,2.29427750246503,0.48809056121477,4.70051602054132,2.59504895226543e-06,6.57153414319192e-05,"Upregulated"
"ENSMUSG00000039714",48.7119699570671,1.37844667764889,0.293897510742607,4.69022916922943,2.72899225624455e-06,6.86958824503464e-05,"Upregulated"
"ENSMUSG00000085331",46.341631303614,-1.4054714826738,0.29991059983778,-4.68630146261589,2.78186418502949e-06,6.98604729126467e-05,"Downregulated"
"ENSMUSG00000110027",64.8900275827554,-1.26523390295311,0.270097217081543,-4.68436482472581,2.80829426010855e-06,7.04405481969103e-05,"Downregulated"
"ENSMUSG00000029716",61.4849107315514,1.37995765999034,0.294911381534098,4.67922822378692,2.87956774807326e-06,7.18872019279918e-05,"Upregulated"
"ENSMUSG00000025473",60.0720626001925,-1.2417798964349,0.265397428829042,-4.67894471289245,2.88355176049697e-06,7.19017711977693e-05,"Downregulated"
"ENSMUSG00000079507",92.5700021393929,1.02902662756248,0.220644174838577,4.66373802215858,3.10516644915763e-06,7.67041408498108e-05,"Upregulated"
"ENSMUSG00000120401",41.671663254724,-1.53467206528236,0.329131885984253,-4.66278756521265,3.11954730160215e-06,7.69694605511988e-05,"Downregulated"
"ENSMUSG00000099696",202.980378207822,1.744951350879,0.37822703380386,4.61350245996401,3.95939575333865e-06,9.49222485310043e-05,"Upregulated"
"ENSMUSG00000051617",14.985209435723,2.98456058421347,0.648791940848629,4.60018134674981,4.22123291756819e-06,0.00010074262984422,"Upregulated"
"ENSMUSG00000097098",29.0286139542871,1.80609777528826,0.394743197739838,4.57537402956998,4.7536993162628e-06,0.00011168552449153,"Upregulated"
"ENSMUSG00000020689",87.8435281451288,-1.05572143063898,0.230858290281318,-4.57302802230974,4.80725816931265e-06,0.000112444108396146,"Downregulated"
"ENSMUSG00000061099",92.5564710344131,-1.05730661416084,0.231334778683876,-4.57046113073069,4.86652181716272e-06,0.000113328858836901,"Downregulated"
"ENSMUSG00000091423",52.0507159795866,1.25543805433961,0.275122691884401,4.56319340924127,5.038136213269e-06,0.000116555131542202,"Upregulated"
"ENSMUSG00000020218",81.2012487611321,-1.05981266927867,0.232413571004581,-4.56002919578987,5.11465093332799e-06,0.000117809688437059,"Downregulated"
"ENSMUSG00000017868",55.0360301857404,-1.23508641216741,0.271596107647285,-4.54751146055226,5.42839651802635e-06,0.00012449397437491,"Downregulated"
"ENSMUSG00000086916",30.556819925194,-1.91933626430922,0.422208577659299,-4.5459433224922,5.46897529523771e-06,0.000125288713562082,"Downregulated"
"ENSMUSG00000124018",73.1348181432787,1.07834502852043,0.237432648986084,4.54168806659623,5.58055714442171e-06,0.000127568519804105,"Upregulated"
"ENSMUSG00000130713",15.7780732605885,2.53036659245277,0.557699915717268,4.5371471666773,5.70203173543796e-06,0.000129644581769716,"Upregulated"
"ENSMUSG00000124428",38.6292190779637,1.49974148523824,0.33062898160532,4.5360254807563,5.73242573893755e-06,0.000130055946619994,"Upregulated"
"ENSMUSG00000056155",26.7193059466558,1.81369461102629,0.399943844559302,4.53487317206945,5.76381097130593e-06,0.000130627848862019,"Upregulated"
"ENSMUSG00000120068",48.4178353326882,1.32953694751543,0.293531393109096,4.52945401659741,5.91363023802061e-06,0.000133194122885105,"Upregulated"
"ENSMUSG00000078921",47.3714305693788,1.63488371418183,0.361136779914284,4.52704848996514,5.9813219029898e-06,0.000134262262886114,"Upregulated"
