"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009615","response to virus","7/22","443/25730",0.0158013544018059,18.4804022162939,10.8565860371377,5.83515773793005e-08,3.71699547906144e-05,2.35863218038436e-05,"Ifi27l2a/Bst2/Rtp4/Irf7/Lcn2/Ifit1/Usp18",7
"GO:0051607","defense response to virus","5/22","351/25730",0.0142450142450142,16.6601916601917,8.64175653217884,9.99022088634005e-06,0.00318188535229931,0.00201907622123925,"Bst2/Rtp4/Irf7/Ifit1/Usp18",5
